mod_name,unimod_mass,unimod_avge_mass,composition,unimod_modloss,modloss_composition,classification,unimod_id,modloss_importance,mass,modloss_original,modloss
Y[UNIMOD:1256],276.055146,276.2244,H(13)C(14)O(4)P(1),0.0,,Chemical derivative,1256,0.0,276.05514589569,0.0,0.0
K[UNIMOD:1256],276.055146,276.2244,H(13)C(14)O(4)P(1),0.0,,Chemical derivative,1256,0.0,276.05514589569,0.0,0.0
H[UNIMOD:1256],276.055146,276.2244,H(13)C(14)O(4)P(1),0.0,,Chemical derivative,1256,0.0,276.05514589569,0.0,0.0
C[UNIMOD:1257],100.063663,100.1191,H(8)C(4)N(2)O(1),0.0,,Chemical derivative,1257,0.0,100.06366288627,0.0,0.0
C[UNIMOD:1258],173.092617,173.1897,H(13)C(7)N(2)O(3),0.0,,Chemical derivative,1258,0.0,173.09261728656,0.0,0.0
C[UNIMOD:1260],196.108602,196.2264,H(14)C(9)N(3)O(2),0.0,,Chemical derivative,1260,0.0,196.10860170365,0.0,0.0
C[UNIMOD:1261],597.209772,597.598,H(29)C(31)N(6)O(7),0.0,,Chemical derivative,1261,0.0,597.2097722982401,0.0,0.0
C[UNIMOD:1262],144.042259,144.1253,H(8)C(6)O(4),0.0,,Chemical derivative,1262,0.0,144.04225873612,0.0,0.0
T[UNIMOD:1263],57.021464,57.0513,H(3)C(2)N(1)O(1),0.0,,Other,1263,0.0,57.02146372069,0.0,0.0
S[UNIMOD:1263],57.021464,57.0513,H(3)C(2)N(1)O(1),0.0,,Other,1263,0.0,57.02146372069,0.0,0.0
K[UNIMOD:1263],57.021464,57.0513,H(3)C(2)N(1)O(1),0.0,,Other,1263,0.0,57.02146372069,0.0,0.0
K[UNIMOD:1264],243.085521,243.2166,H(13)C(9)N(3)O(5),0.0,,Post-translational,1264,0.0,243.08552053013,0.0,0.0
M[UNIMOD:1266],4.013419,3.9706,C(-4)13C(4),0.0,,Isotopic label,1266,0.0,4.013419340280002,0.0,0.0
C[UNIMOD:1271],133.019749,133.1689,H(7)C(4)N(1)O(2)S(1),0.0,,Post-translational,1271,0.0,133.01974964357998,0.0,0.0
M[UNIMOD:1267],20.008334,19.97,C(-4)13C(4)O(1),0.0,,Isotopic label,1267,0.0,20.008333959850003,0.0,0.0
E[UNIMOD:1276],1106.48935,1107.1274,H(60)C(47)N(23)O(10),0.0,,Chemical derivative,1276,0.0,1106.4893502313898,0.0,0.0
D[UNIMOD:1276],1106.48935,1107.1274,H(60)C(47)N(23)O(10),0.0,,Chemical derivative,1276,0.0,1106.4893502313898,0.0,0.0
K[UNIMOD:1270],117.024835,117.1695,H(7)C(4)N(1)O(1)S(1),0.0,,Post-translational,1270,0.0,117.02483502401,0.0,0.0
D[UNIMOD:1282],154.074228,154.1665,H(10)C(7)N(2)O(2),0.0,,Chemical derivative,1282,0.0,154.0742275703,0.0,0.0
E[UNIMOD:1282],154.074228,154.1665,H(10)C(7)N(2)O(2),0.0,,Chemical derivative,1282,0.0,154.0742275703,0.0,0.0
C[UNIMOD:1277],225.090212,225.2459,H(11)C(13)N(3)O(1),0.0,,Chemical derivative,1277,0.0,225.09021198739003,0.0,0.0
Y[UNIMOD:1278],66.010565,66.0581,H(2)C(4)O(1),0.0,,Chemical derivative,1278,0.0,66.01056468403,0.0,0.0
Y[UNIMOD:1279],132.021129,132.1162,H(4)C(8)O(2),0.0,,Chemical derivative,1279,0.0,132.02112936806,0.0,0.0
C[UNIMOD:1281],263.131014,263.3337,H(17)C(18)N(1)O(1),0.0,,Chemical derivative,1281,0.0,263.13101417191,0.0,0.0
M[UNIMOD:1281],263.131014,263.3337,H(17)C(18)N(1)O(1),0.0,,Chemical derivative,1281,0.0,263.13101417191,0.0,0.0
D[UNIMOD:1283],308.148455,308.333,H(20)C(14)N(4)O(4),0.0,,Chemical derivative,1283,0.0,308.1484551406,0.0,0.0
E[UNIMOD:1283],308.148455,308.333,H(20)C(14)N(4)O(4),0.0,,Chemical derivative,1283,0.0,308.1484551406,0.0,0.0
R[UNIMOD:1287],-156.101111,-156.1857,H(-12)C(-6)N(-4)O(-1),0.0,,Other,1287,0.0,-156.10111102405,0.0,0.0
[UNIMOD:1288]-,156.101111,156.1857,H(12)C(6)N(4)O(1),0.0,,Other,1288,0.0,156.10111102405,0.0,0.0
K[UNIMOD:1286],688.199683,688.6527,H(40)C(25)N(2)O(18)S(1),0.0,,Other glycosylation,1286,0.0,688.19968362472,0.0,0.0
K[UNIMOD:1289],70.041865,70.0898,H(6)C(4)O(1),0.0,,Post-translational,1289,0.0,70.04186481295,0.0,0.0
K[UNIMOD:1290],114.042927,114.1026,H(6)C(4)N(2)O(2),0.0,,Artefact,1290,0.0,114.04292744138,0.0,0.0
H[UNIMOD:1290],114.042927,114.1026,H(6)C(4)N(2)O(2),0.0,,Artefact,1290,0.0,114.04292744138,0.0,0.0
C[UNIMOD:1290],114.042927,114.1026,H(6)C(4)N(2)O(2),0.0,,Artefact,1290,0.0,114.04292744138,0.0,0.0
R[UNIMOD:1290],114.042927,114.1026,H(6)C(4)N(2)O(2),0.0,,Artefact,1290,0.0,114.04292744138,0.0,0.0
[UNIMOD:1290]-,114.042927,114.1026,H(6)C(4)N(2)O(2),0.0,,Artefact,1290,0.0,114.04292744138,0.0,0.0
K[UNIMOD:1291],34.068961,34.0901,H(-2)2H(6)C(2),0.0,,Isotopic label,1291,0.0,34.06896060426,0.0,0.0
[UNIMOD:1291]-,34.068961,34.0901,H(-2)2H(6)C(2),0.0,,Isotopic label,1291,0.0,34.06896060426,0.0,0.0
R[UNIMOD:1291],34.068961,34.0901,H(-2)2H(6)C(2),0.0,,Isotopic label,1291,0.0,34.06896060426,0.0,0.0
K[UNIMOD:1292],242.101505,242.2319,H(14)C(9)N(4)O(4),0.0,,Other,1292,0.0,242.10150494722,0.0,0.0
K[UNIMOD:1293],343.149184,343.3357,H(21)C(13)N(5)O(6),0.0,,Other,1293,0.0,343.1491834164,0.0,0.0
A[UNIMOD:1297],4.007099,3.9714,C(-3)13C(3)N(-1)15N(1),0.0,,Isotopic label,1297,0.0,4.007099399660005,0.0,0.0
S[UNIMOD:1297],4.007099,3.9714,C(-3)13C(3)N(-1)15N(1),0.0,,Isotopic label,1297,0.0,4.007099399660005,0.0,0.0
A[UNIMOD:1296],3.010064,2.978,C(-3)13C(3),0.0,,Isotopic label,1296,0.0,3.0100645052100035,0.0,0.0
D[UNIMOD:1298],5.010454,4.964,C(-4)13C(4)N(-1)15N(1),0.0,,Isotopic label,1298,0.0,5.010454234730004,0.0,0.0
L[UNIMOD:1299],10.062767,10.0616,H(-10)2H(10),0.0,,Isotopic label,1299,0.0,10.062767458900002,0.0,0.0
R[UNIMOD:1300],5.028462,5.0173,H(-4)2H(4)C(-1)13C(1),0.0,,Isotopic label,1300,0.0,5.028461818630001,0.0,0.0
[UNIMOD:1301]-,128.094963,128.1723,H(12)C(6)N(2)O(1),0.0,,Other,1301,0.0,128.09496301519,0.0,0.0
K[UNIMOD:1302],148.109162,148.1257,H(12)C(1)13C(6)15N(2)O(1),0.0,,Isotopic label,1302,0.0,148.10916181451,0.0,0.0
[UNIMOD:1302]-,148.109162,148.1257,H(12)C(1)13C(6)15N(2)O(1),0.0,,Isotopic label,1302,0.0,148.10916181451,0.0,0.0
Y[UNIMOD:1302],148.109162,148.1257,H(12)C(1)13C(6)15N(2)O(1),0.0,,Isotopic label,1302,0.0,148.10916181451,0.0,0.0
H[UNIMOD:1302],148.109162,148.1257,H(12)C(1)13C(6)15N(2)O(1),0.0,,Isotopic label,1302,0.0,148.10916181451,0.0,0.0
S[UNIMOD:1302],148.109162,148.1257,H(12)C(1)13C(6)15N(2)O(1),0.0,,Isotopic label,1302,0.0,148.10916181451,0.0,0.0
T[UNIMOD:1302],148.109162,148.1257,H(12)C(1)13C(6)15N(2)O(1),0.0,,Isotopic label,1302,0.0,148.10916181451,0.0,0.0
T[UNIMOD:1303],291.095417,291.2546,H(17)C(11)N(1)O(8),291.095417,H(17)C(11)N(1)O(8),O-linked glycosylation,1303,0.0,291.09541650890003,291.09541650890003,0.0
S[UNIMOD:1303],291.095417,291.2546,H(17)C(11)N(1)O(8),291.095417,H(17)C(11)N(1)O(8),O-linked glycosylation,1303,0.0,291.09541650890003,291.09541650890003,0.0
N[UNIMOD:1303],291.095417,291.2546,H(17)C(11)N(1)O(8),291.095417,H(17)C(11)N(1)O(8),N-linked glycosylation,1303,0.0,291.09541650890003,291.09541650890003,0.0
T[UNIMOD:1304],307.090331,307.254,H(17)C(11)N(1)O(9),307.090331,H(17)C(11)N(1)O(9),O-linked glycosylation,1304,0.0,307.09033112847,307.09033112847,0.0
S[UNIMOD:1304],307.090331,307.254,H(17)C(11)N(1)O(9),307.090331,H(17)C(11)N(1)O(9),O-linked glycosylation,1304,0.0,307.09033112847,307.09033112847,0.0
N[UNIMOD:1304],307.090331,307.254,H(17)C(11)N(1)O(9),307.090331,H(17)C(11)N(1)O(9),N-linked glycosylation,1304,0.0,307.09033112847,307.09033112847,0.0
D[UNIMOD:1305],42.04695,42.0797,H(6)C(3),0.0,,Chemical derivative,1305,0.0,42.04695019338,0.0,0.0
K[UNIMOD:1305],42.04695,42.0797,H(6)C(3),0.0,,Isotopic label,1305,0.0,42.04695019338,0.0,0.0
[UNIMOD:1305]-,42.04695,42.0797,H(6)C(3),0.0,,Isotopic label,1305,0.0,42.04695019338,0.0,0.0
E[UNIMOD:1305],42.04695,42.0797,H(6)C(3),0.0,,Chemical derivative,1305,0.0,42.04695019338,0.0,0.0
-[UNIMOD:1305],42.04695,42.0797,H(6)C(3),0.0,,Chemical derivative,1305,0.0,42.04695019338,0.0,0.0
-[UNIMOD:1305],42.04695,42.0797,H(6)C(3),0.0,,Chemical derivative,1305,0.0,42.04695019338,0.0,0.0
[UNIMOD:1306]-,48.084611,48.1167,2H(6)C(3),0.0,,Isotopic label,1306,0.0,48.08461066872,0.0,0.0
K[UNIMOD:1306],48.084611,48.1167,2H(6)C(3),0.0,,Isotopic label,1306,0.0,48.08461066872,0.0,0.0
C[UNIMOD:1310],132.057515,132.1592,H(8)C(9)O(1),0.0,,Chemical derivative,1310,0.0,132.05751487741,0.0,0.0
W[UNIMOD:1310],132.057515,132.1592,H(8)C(9)O(1),0.0,,Chemical derivative,1310,0.0,132.05751487741,0.0,0.0
T[UNIMOD:1310],132.057515,132.1592,H(8)C(9)O(1),0.0,,Chemical derivative,1310,0.0,132.05751487741,0.0,0.0
S[UNIMOD:1310],132.057515,132.1592,H(8)C(9)O(1),0.0,,Chemical derivative,1310,0.0,132.05751487741,0.0,0.0
R[UNIMOD:1310],132.057515,132.1592,H(8)C(9)O(1),0.0,,Chemical derivative,1310,0.0,132.05751487741,0.0,0.0
K[UNIMOD:1310],132.057515,132.1592,H(8)C(9)O(1),0.0,,Chemical derivative,1310,0.0,132.05751487741,0.0,0.0
H[UNIMOD:1310],132.057515,132.1592,H(8)C(9)O(1),0.0,,Chemical derivative,1310,0.0,132.05751487741,0.0,0.0
H[UNIMOD:1345],120.021129,120.1055,H(4)C(7)O(2),0.0,,Chemical derivative,1345,0.0,120.02112936806,0.0,0.0
C[UNIMOD:1345],120.021129,120.1055,H(4)C(7)O(2),0.0,,Chemical derivative,1345,0.0,120.02112936806,0.0,0.0
K[UNIMOD:1345],120.021129,120.1055,H(4)C(7)O(2),0.0,,Chemical derivative,1345,0.0,120.02112936806,0.0,0.0
C[UNIMOD:1348],753.262796,753.9046,H(45)C(37)N(4)O(9)S(2),0.0,,Chemical derivative,1348,0.0,753.262796393,0.0,0.0
[UNIMOD:1312]-,58.041865,58.0791,H(6)C(3)O(1),0.0,,Chemical derivative,1312,0.0,58.04186481295,0.0,0.0
K[UNIMOD:1312],58.041865,58.0791,H(6)C(3)O(1),0.0,,Chemical derivative,1312,0.0,58.04186481295,0.0,0.0
H[UNIMOD:1312],58.041865,58.0791,H(6)C(3)O(1),0.0,,Chemical derivative,1312,0.0,58.04186481295,0.0,0.0
C[UNIMOD:1312],58.041865,58.0791,H(6)C(3)O(1),0.0,,Chemical derivative,1312,0.0,58.04186481295,0.0,0.0
[UNIMOD:1313]-,96.057515,96.1271,H(8)C(6)O(1),0.0,,Chemical derivative,1313,0.0,96.05751487741,0.0,0.0
K[UNIMOD:1313],96.057515,96.1271,H(8)C(6)O(1),0.0,,Chemical derivative,1313,0.0,96.05751487741,0.0,0.0
H[UNIMOD:1314],298.146347,298.4044,H(22)C(13)N(4)O(2)S(1),0.0,,Chemical derivative,1314,0.0,298.14634714032,0.0,0.0
K[UNIMOD:1314],298.146347,298.4044,H(22)C(13)N(4)O(2)S(1),0.0,,Chemical derivative,1314,0.0,298.14634714032,0.0,0.0
[UNIMOD:1314]-,298.146347,298.4044,H(22)C(13)N(4)O(2)S(1),0.0,,Chemical derivative,1314,0.0,298.14634714032,0.0,0.0
C[UNIMOD:1314],298.146347,298.4044,H(22)C(13)N(4)O(2)S(1),0.0,,Chemical derivative,1314,0.0,298.14634714032,0.0,0.0
C[UNIMOD:1315],265.146664,265.3496,H(19)C(18)N(1)O(1),0.0,,Chemical derivative,1315,0.0,265.14666423637,0.0,0.0
M[UNIMOD:1317],266.13068,266.3343,H(18)C(18)O(2),0.0,,Chemical derivative,1317,0.0,266.13067981928003,0.0,0.0
C[UNIMOD:1317],266.13068,266.3343,H(18)C(18)O(2),0.0,,Chemical derivative,1317,0.0,266.13067981928003,0.0,0.0
K[UNIMOD:1349],132.068748,132.1625,H(8)C(8)N(2),0.0,,Chemical derivative,1349,0.0,132.0687482667,0.0,0.0
[UNIMOD:1350]-,162.079313,162.1885,H(10)C(9)N(2)O(1),0.0,,Chemical derivative,1350,0.0,162.07931295073,0.0,0.0
C[UNIMOD:1320],561.246849,561.6489,H(39)C(23)N(5)O(9)S(1),0.0,,Chemical derivative,1320,0.0,561.24684902965,0.0,0.0
K[UNIMOD:1321],145.12,145.1966,H(15)C(7)13C(1)15N(1)18O(1),0.0,,Isotopic label,1321,0.0,145.11999883026002,0.0,0.0
[UNIMOD:1321]-,145.12,145.1966,H(15)C(7)13C(1)15N(1)18O(1),0.0,,Isotopic label,1321,0.0,145.11999883026002,0.0,0.0
Y[UNIMOD:1321],145.12,145.1966,H(15)C(7)13C(1)15N(1)18O(1),0.0,,Isotopic label,1321,0.0,145.11999883026002,0.0,0.0
[UNIMOD:1322]-,145.132163,145.2229,H(13)2H(2)C(8)N(1)18O(1),0.0,,Isotopic label,1322,0.0,145.13216259252002,0.0,0.0
K[UNIMOD:1322],145.132163,145.2229,H(13)2H(2)C(8)N(1)18O(1),0.0,,Isotopic label,1322,0.0,145.13216259252002,0.0,0.0
Y[UNIMOD:1322],145.132163,145.2229,H(13)2H(2)C(8)N(1)18O(1),0.0,,Isotopic label,1322,0.0,145.13216259252002,0.0,0.0
K[UNIMOD:1323],145.128307,145.2092,H(13)2H(2)C(7)13C(1)15N(1)O(1),0.0,,Isotopic label,1323,0.0,145.12830732875,0.0,0.0
[UNIMOD:1323]-,145.128307,145.2092,H(13)2H(2)C(7)13C(1)15N(1)O(1),0.0,,Isotopic label,1323,0.0,145.12830732875,0.0,0.0
Y[UNIMOD:1323],145.128307,145.2092,H(13)2H(2)C(7)13C(1)15N(1)O(1),0.0,,Isotopic label,1323,0.0,145.12830732875,0.0,0.0
K[UNIMOD:1324],145.140471,145.2354,H(11)2H(4)C(8)N(1)O(1),0.0,,Isotopic label,1324,0.0,145.14047109101,0.0,0.0
[UNIMOD:1324]-,145.140471,145.2354,H(11)2H(4)C(8)N(1)O(1),0.0,,Isotopic label,1324,0.0,145.14047109101,0.0,0.0
Y[UNIMOD:1324],145.140471,145.2354,H(11)2H(4)C(8)N(1)O(1),0.0,,Isotopic label,1324,0.0,145.14047109101,0.0,0.0
K[UNIMOD:1887],213.111341,213.2337,H(15)C(9)N(3)O(3),0.0,,Chemical derivative,1887,0.0,213.11134135545,0.0,0.0
[UNIMOD:1887]-,213.111341,213.2337,H(15)C(9)N(3)O(3),0.0,,Chemical derivative,1887,0.0,213.11134135545,0.0,0.0
S[UNIMOD:1330],437.201774,437.5543,H(25)C(32)N(2),0.0,,Chemical derivative,1330,0.0,437.20177381461,0.0,0.0
T[UNIMOD:1330],437.201774,437.5543,H(25)C(32)N(2),0.0,,Chemical derivative,1330,0.0,437.20177381461,0.0,0.0
K[UNIMOD:1330],437.201774,437.5543,H(25)C(32)N(2),0.0,,Chemical derivative,1330,0.0,437.20177381461,0.0,0.0
Y[UNIMOD:1331],166.001457,166.0911,H(2)C(6)N(2)O(4),0.0,,Chemical derivative,1331,0.0,166.0014565516,0.0,0.0
H[UNIMOD:1331],166.001457,166.0911,H(2)C(6)N(2)O(4),0.0,,Chemical derivative,1331,0.0,166.0014565516,0.0,0.0
K[UNIMOD:1331],166.001457,166.0911,H(2)C(6)N(2)O(4),0.0,,Chemical derivative,1331,0.0,166.0014565516,0.0,0.0
C[UNIMOD:1331],166.001457,166.0911,H(2)C(6)N(2)O(4),0.0,,Chemical derivative,1331,0.0,166.0014565516,0.0,0.0
C[UNIMOD:1326],157.019749,157.1903,H(7)C(6)N(1)O(2)S(1),0.0,,Chemical derivative,1326,0.0,157.01974964357998,0.0,0.0
C[UNIMOD:1327],63.9619,64.0638,O(2)S(1),0.0,,Post-translational,1327,0.0,63.96190041354,0.0,0.0
C[UNIMOD:1328],175.030314,175.2056,H(9)C(6)N(1)O(3)S(1),0.0,,Chemical derivative,1328,0.0,175.03031432761003,0.0,0.0
C[UNIMOD:1389],131.094629,131.1729,H(13)C(6)N(1)O(2),0.0,,Post-translational,1389,0.0,131.09462866256,0.0,0.0
H[UNIMOD:1389],131.094629,131.1729,H(13)C(6)N(1)O(2),0.0,,Post-translational,1389,0.0,131.09462866256,0.0,0.0
K[UNIMOD:1389],131.094629,131.1729,H(13)C(6)N(1)O(2),0.0,,Post-translational,1389,0.0,131.09462866256,0.0,0.0
K[UNIMOD:1387],167.982375,168.042,H(5)C(3)O(6)P(1),0.0,,Post-translational,1387,0.0,167.98237487699,0.0,0.0
H[UNIMOD:1388],101.084064,101.1469,H(11)C(5)N(1)O(1),0.0,,Post-translational,1388,0.0,101.08406397853,0.0,0.0
K[UNIMOD:1388],101.084064,101.1469,H(11)C(5)N(1)O(1),0.0,,Post-translational,1388,0.0,101.08406397853,0.0,0.0
C[UNIMOD:1388],101.084064,101.1469,H(11)C(5)N(1)O(1),0.0,,Post-translational,1388,0.0,101.08406397853,0.0,0.0
C[UNIMOD:1358],148.089627,148.1714,H(4)2H(5)C(6)N(1)O(3),0.0,,Chemical derivative,1358,0.0,148.08962688266,0.0,0.0
K[UNIMOD:1363],68.026215,68.074,H(4)C(4)O(1),0.0,,Post-translational,1363,0.0,68.02621474849,0.0,0.0
S[UNIMOD:1364],135.044916,135.1015,H(10)C(4)N(1)O(2)P(1),0.0,,Chemical derivative,1364,0.0,135.04491556429,0.0,0.0
S[UNIMOD:1365],107.013615,107.0483,H(6)C(2)N(1)O(2)P(1),0.0,,Chemical derivative,1365,0.0,107.01361543537,0.0,0.0
E[UNIMOD:1356],212.00859,212.0945,H(9)C(5)O(7)P(1),0.0,,Post-translational,1356,0.0,212.00858962548,0.0,0.0
R[UNIMOD:1356],212.00859,212.0945,H(9)C(5)O(7)P(1),0.0,,Post-translational,1356,0.0,212.00858962548,0.0,0.0
D[UNIMOD:1356],212.00859,212.0945,H(9)C(5)O(7)P(1),0.0,,Post-translational,1356,0.0,212.00858962548,0.0,0.0
C[UNIMOD:1355],-20.026215,-20.0312,H(-4)O(-1),0.0,,Post-translational,1355,0.0,-20.02621474849,0.0,0.0
S[UNIMOD:1355],-20.026215,-20.0312,H(-4)O(-1),0.0,,Post-translational,1355,0.0,-20.02621474849,0.0,0.0
C[UNIMOD:1340],921.461652,922.0913,H(71)C(41)N(5)O(16)S(1),0.0,,Chemical derivative,1340,0.0,921.461652398,0.0,0.0
K[UNIMOD:1341],324.216141,324.4185,H(28)C(16)N(4)O(3),0.0,,Chemical derivative,1341,0.0,324.21614077887,0.0,0.0
H[UNIMOD:1341],324.216141,324.4185,H(28)C(16)N(4)O(3),0.0,,Chemical derivative,1341,0.0,324.21614077887,0.0,0.0
E[UNIMOD:1341],324.216141,324.4185,H(28)C(16)N(4)O(3),0.0,,Chemical derivative,1341,0.0,324.21614077887,0.0,0.0
D[UNIMOD:1341],324.216141,324.4185,H(28)C(16)N(4)O(3),0.0,,Chemical derivative,1341,0.0,324.21614077887,0.0,0.0
C[UNIMOD:1341],324.216141,324.4185,H(28)C(16)N(4)O(3),0.0,,Chemical derivative,1341,0.0,324.21614077887,0.0,0.0
K[UNIMOD:1342],329.226595,329.3825,H(28)C(12)13C(4)N(3)15N(1)O(3),0.0,,Chemical derivative,1342,0.0,329.2265950136,0.0,0.0
H[UNIMOD:1342],329.226595,329.3825,H(28)C(12)13C(4)N(3)15N(1)O(3),0.0,,Chemical derivative,1342,0.0,329.2265950136,0.0,0.0
E[UNIMOD:1342],329.226595,329.3825,H(28)C(12)13C(4)N(3)15N(1)O(3),0.0,,Chemical derivative,1342,0.0,329.2265950136,0.0,0.0
D[UNIMOD:1342],329.226595,329.3825,H(28)C(12)13C(4)N(3)15N(1)O(3),0.0,,Chemical derivative,1342,0.0,329.2265950136,0.0,0.0
C[UNIMOD:1342],329.226595,329.3825,H(28)C(12)13C(4)N(3)15N(1)O(3),0.0,,Chemical derivative,1342,0.0,329.2265950136,0.0,0.0
K[UNIMOD:1787],4.00078,3.9721,C(-2)13C(2)N(-2)15N(2),0.0,,Isotopic label,1787,0.0,4.000779459040004,0.0,0.0
[UNIMOD:1344]-,258.014069,258.1199,H(11)C(6)O(9)P(1),0.0,,Post-translational,1344,0.0,258.01406892908,0.0,0.0
K[UNIMOD:1344],258.014069,258.1199,H(11)C(6)O(9)P(1),0.0,,Post-translational,1344,0.0,258.01406892908,0.0,0.0
K[UNIMOD:1368],62.063875,62.1002,H(-2)2H(6)C(3)O(1),0.0,,Isotopic label,1368,0.0,62.06387522383,0.0,0.0
T[UNIMOD:1367],308.110732,308.2818,H(20)C(12)O(9),308.110732,H(20)C(12)O(9),O-linked glycosylation,1367,0.0,308.11073222073003,308.11073222073003,0.0
S[UNIMOD:1367],308.110732,308.2818,H(20)C(12)O(9),308.110732,H(20)C(12)O(9),O-linked glycosylation,1367,0.0,308.11073222073003,308.11073222073003,0.0
K[UNIMOD:1380],106.00885,106.1435,H(6)C(3)O(2)S(1),0.0,,Chemical derivative,1380,0.0,106.00885060692,0.0,0.0
H[UNIMOD:1380],106.00885,106.1435,H(6)C(3)O(2)S(1),0.0,,Chemical derivative,1380,0.0,106.00885060692,0.0,0.0
C[UNIMOD:1380],106.00885,106.1435,H(6)C(3)O(2)S(1),0.0,,Chemical derivative,1380,0.0,106.00885060692,0.0,0.0
M[UNIMOD:1370],19.013745,19.0179,H(-3)2H(3)O(1),0.0,,Isotopic label,1370,0.0,19.01374485724,0.0,0.0
R[UNIMOD:1371],51.103441,51.1352,H(-3)2H(9)C(3),0.0,,Isotopic label,1371,0.0,51.103440906390006,0.0,0.0
K[UNIMOD:1371],51.103441,51.1352,H(-3)2H(9)C(3),0.0,,Isotopic label,1371,0.0,51.103440906390006,0.0,0.0
K[UNIMOD:1372],44.017274,44.022,H(2)13C(2)O(1),0.0,,Isotopic label,1372,0.0,44.01727435417,0.0,0.0
[UNIMOD:1372]-,44.017274,44.022,H(2)13C(2)O(1),0.0,,Isotopic label,1372,0.0,44.01727435417,0.0,0.0
T[UNIMOD:1375],470.163556,470.4224,H(30)C(18)O(14),470.163556,H(30)C(18)O(14),O-linked glycosylation,1375,0.0,470.16355564088,470.16355564088,0.0
S[UNIMOD:1375],470.163556,470.4224,H(30)C(18)O(14),470.163556,H(30)C(18)O(14),O-linked glycosylation,1375,0.0,470.16355564088,470.16355564088,0.0
T[UNIMOD:1376],632.216379,632.563,H(40)C(24)O(19),632.216379,H(40)C(24)O(19),O-linked glycosylation,1376,0.0,632.21637906103,632.21637906103,0.0
S[UNIMOD:1376],632.216379,632.563,H(40)C(24)O(19),632.216379,H(40)C(24)O(19),O-linked glycosylation,1376,0.0,632.21637906103,632.21637906103,0.0
T[UNIMOD:1377],794.269203,794.7036,H(50)C(30)O(24),794.269203,H(50)C(30)O(24),O-linked glycosylation,1377,0.0,794.2692024811801,794.2692024811801,0.0
S[UNIMOD:1377],794.269203,794.7036,H(50)C(30)O(24),794.269203,H(50)C(30)O(24),O-linked glycosylation,1377,0.0,794.2692024811801,794.2692024811801,0.0
T[UNIMOD:1378],956.322026,956.8442,H(60)C(36)O(29),956.322026,H(60)C(36)O(29),O-linked glycosylation,1378,0.0,956.32202590133,956.32202590133,0.0
S[UNIMOD:1378],956.322026,956.8442,H(60)C(36)O(29),956.322026,H(60)C(36)O(29),O-linked glycosylation,1378,0.0,956.32202590133,956.32202590133,0.0
T[UNIMOD:1379],1118.37485,1118.9848,H(70)C(42)O(34),1118.37485,H(70)C(42)O(34),O-linked glycosylation,1379,0.0,1118.37484932148,1118.37484932148,0.0
S[UNIMOD:1379],1118.37485,1118.9848,H(70)C(42)O(34),1118.37485,H(70)C(42)O(34),O-linked glycosylation,1379,0.0,1118.37484932148,1118.37484932148,0.0
H[UNIMOD:1381],120.0245,120.1701,H(8)C(4)O(2)S(1),0.0,,Chemical derivative,1381,0.0,120.02450067138,0.0,0.0
C[UNIMOD:1381],120.0245,120.1701,H(8)C(4)O(2)S(1),0.0,,Chemical derivative,1381,0.0,120.02450067138,0.0,0.0
K[UNIMOD:1381],120.0245,120.1701,H(8)C(4)O(2)S(1),0.0,,Chemical derivative,1381,0.0,120.02450067138,0.0,0.0
C[UNIMOD:1382],168.0245,168.2129,H(8)C(8)O(2)S(1),0.0,,Chemical derivative,1382,0.0,168.02450067138,0.0,0.0
K[UNIMOD:1383],231.02966,231.1425,H(10)C(8)N(1)O(5)P(1),0.0,,Chemical derivative,1383,0.0,231.029659423,0.0,0.0
M[UNIMOD:1384],33.969094,33.9716,H(-2)C(-1)O(3),0.0,,Artefact,1384,0.0,33.96909379425,0.0,0.0
E[UNIMOD:1385],15.010899,15.0146,H(1)N(1),0.0,,Artefact,1385,0.0,15.01089903666,0.0,0.0
D[UNIMOD:1385],15.010899,15.0146,H(1)N(1),0.0,,Artefact,1385,0.0,15.01089903666,0.0,0.0
C[UNIMOD:1390],141.042593,141.1247,H(7)C(6)N(1)O(3),0.0,,Chemical derivative,1390,0.0,141.04259308875,0.0,0.0
K[UNIMOD:1391],471.131802,471.4581,H(21)C(27)N(1)O(7),0.0,,Chemical derivative,1391,0.0,471.13180201825,0.0,0.0
Y[UNIMOD:1392],217.162932,217.2527,H(20)C(7)13C(4)N(1)15N(1)O(2),0.0,,Isotopic label,1392,0.0,217.16293212733,0.0,0.0
[UNIMOD:1392]-,217.162932,217.2527,H(20)C(7)13C(4)N(1)15N(1)O(2),0.0,,Isotopic label,1392,0.0,217.16293212733,0.0,0.0
[UNIMOD:1392]-,217.162932,217.2527,H(20)C(7)13C(4)N(1)15N(1)O(2),0.0,,Isotopic label,1392,0.0,217.16293212733,0.0,0.0
K[UNIMOD:1392],217.162932,217.2527,H(20)C(7)13C(4)N(1)15N(1)O(2),0.0,,Isotopic label,1392,0.0,217.16293212733,0.0,0.0
K[UNIMOD:1393],217.156612,217.2535,H(20)C(8)13C(3)15N(2)O(2),0.0,,Isotopic label,1393,0.0,217.15661218671,0.0,0.0
[UNIMOD:1393]-,217.156612,217.2535,H(20)C(8)13C(3)15N(2)O(2),0.0,,Isotopic label,1393,0.0,217.15661218671,0.0,0.0
